path,sha256,category,line,excerpt
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,evidence_label,46,"**PROVED.** No Hermiticity, symmetry, normality, graph structure or scalar-ray parameter is used. The word, support, equality, invariance and finite-certification results hold over an arbitrary field. Ordinary exponential coefficients use characteristic zero for all orders; analytic convergence statements use \(\mathbb R\) or \(\mathbb C\). Resolve"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,evidence_label,52,"**PROVED / VERIFIED-EXACT.** The logical proof uses the free-word coefficient formula, endpoint annihilation, endpoint-pair compatibility, and Cayley--Hamilton. It does not depend on any random sample."
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,evidence_label,52,"**PROVED / VERIFIED-EXACT.** The logical proof uses the free-word coefficient formula, endpoint annihilation, endpoint-pair compatibility, and Cayley--Hamilton. It does not depend on any random sample."
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,evidence_label,66,**PROVED.** Word-level equality means that some endpoint-minimal zero-internal-gap word is nonzero. Coefficient-level equality additionally survives the complete sum \(L_\gamma\). Uniform sharpness requires some \(\gamma\) with \(\rho(\gamma)=r_s+r_t\) and \(L_\gamma\ne0\).
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,evidence_label,72,"**PROVED.** For port column \(b_\beta\) and row \(c_\alpha\), replace the depths by"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,evidence_label,83,"**VERIFIED-EXACT.** With the locked R1.2 \(H_0\), \(B=e_0\), \(C=e_5^{\mathsf T}\), and internal diagonal labels \(V_i=E_{ii}\) for zero-based \(i=1,2,3,4\),"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,evidence_label,93,"**VERIFIED-EXACT.** `COUNTEREXAMPLES_AND_CONTROLS.md` declares the exact matrices, ports, multi-indices, predictions, sharpness class and coefficients for EA1-A through EA1-P. `EA1_EXACT_CERTIFICATES.json` contains the machine-readable matrices and products. The controls cover endpoint depth zero, infinite depth with internal use, incompatible mini"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,evidence_label,97,"**MEASURED**, sample size 256. Seed `20260801` generated exact integer systems with \(n\in\{2,3\}\), \(m=2\), \(p=q=1\), and entries in \(\{-2,-1,0,1,2\}\). Every multi-index with \(1\le|\gamma|\le3\) was examined: 2,304 coefficient cases. Direct enumeration found zero forbidden-support or boundary-identity violations. All matrices and coefficients"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,evidence_label,101,"**MEASURED.** Literature audit located classical noncommutative/Fliess series, weighted automata and recognisable series, Volterra/bilinear realisation, Markov parameters, reachability/observability indices, structured transfer perturbation theory and graph-distance matrix-function results. No standard term located in the search covered the full la"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,evidence_label,114,"**FALSIFIED**, with exact causes:"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,evidence_label,126,**VERIFIED-EXACT.** The prompt and four authoritative source hashes are recorded in `INPUT_ARCHIVES.sha256`; deterministic expected-output hashes are recorded in `EXPECTED_CANONICAL.sha256`; every package file except the manifest itself is sealed by `MANIFEST.sha256`. The execution environment is recorded in `ENVIRONMENT_SPECIFICATION.txt` and its 
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,1,# Final EA1 report
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,68,"EA1-H/I has boundary words \(+1\) and \(-1\), hence word equality but not coefficient equality. EA1-F has sharp same-label degree-one coefficients at \(k=3\), but its cross-label module minima give only the non-sharp uniform boundary \(k=1\). EA1-D has \(L_{(3)}=1\) at \(k=j\), so it is uniformly sharp."
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,68,"EA1-H/I has boundary words \(+1\) and \(-1\), hence word equality but not coefficient equality. EA1-F has sharp same-label degree-one coefficients at \(k=3\), but its cross-label module minima give only the non-sharp uniform boundary \(k=1\). EA1-D has \(L_{(3)}=1\) at \(k=j\), so it is uniformly sharp."
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,68,"EA1-H/I has boundary words \(+1\) and \(-1\), hence word equality but not coefficient equality. EA1-F has sharp same-label degree-one coefficients at \(k=3\), but its cross-label module minima give only the non-sharp uniform boundary \(k=1\). EA1-D has \(L_{(3)}=1\) at \(k=j\), so it is uniformly sharp."
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,79,"Minimising their sum over \(E(\gamma)\) gives the corresponding entrywise support bound. Whole-matrix depths are invariant under invertible source and target port-coordinate changes; entrywise depths depend on the declared port basis. EA1-J has matrix opening at \(k=1\) but selected entry \((2,1)\) opening at \(k=2\). Exact state similarity preserv"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,93,"**VERIFIED-EXACT.** `COUNTEREXAMPLES_AND_CONTROLS.md` declares the exact matrices, ports, multi-indices, predictions, sharpness class and coefficients for EA1-A through EA1-P. `EA1_EXACT_CERTIFICATES.json` contains the machine-readable matrices and products. The controls cover endpoint depth zero, infinite depth with internal use, incompatible mini"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,93,"**VERIFIED-EXACT.** `COUNTEREXAMPLES_AND_CONTROLS.md` declares the exact matrices, ports, multi-indices, predictions, sharpness class and coefficients for EA1-A through EA1-P. `EA1_EXACT_CERTIFICATES.json` contains the machine-readable matrices and products. The controls cover endpoint depth zero, infinite depth with internal use, incompatible mini"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,103,"Safe position: EA1 gives an exact label-sensitive synthesis for finite linear perturbation modules, separating endpoint access, internal compatibility and coefficient cancellation, and recovering the six-state \(k\ge j+2\) barrier as a special case."
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,110,- Newton-face behaviour after nonlinear or moving pullbacks is reserved for PB1.
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,112,## 11. Claims falsified during EA1
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,116,- module minima need not give the exact degree-one opening (EA1-F);
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,117,- endpoint accessibility need not make the boundary sharp (EA1-G);
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,118,- nonzero boundary words need not yield a nonzero coefficient (EA1-H/I);
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,119,- infinite source access does not ban a label from internal positions (EA1-E);
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,120,- positive-degree endpoint access does not imply baseline darkness (EA1-K);
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,121,- whole-matrix and entrywise delays need not coincide (EA1-J);
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,release_label,122,- scalar-ray coefficients need not retain labelled multi-index distinctions (EA1-O).
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,scope_warning,44,## 2. Assumptions and field scope
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,scope_warning,93,"**VERIFIED-EXACT.** `COUNTEREXAMPLES_AND_CONTROLS.md` declares the exact matrices, ports, multi-indices, predictions, sharpness class and coefficients for EA1-A through EA1-P. `EA1_EXACT_CERTIFICATES.json` contains the machine-readable matrices and products. The controls cover endpoint depth zero, infinite depth with internal use, incompatible mini"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,scope_warning,112,## 11. Claims falsified during EA1
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,scope_warning,114,"**FALSIFIED**, with exact causes:"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,reproducibility,126,**VERIFIED-EXACT.** The prompt and four authoritative source hashes are recorded in `INPUT_ARCHIVES.sha256`; deterministic expected-output hashes are recorded in `EXPECTED_CANONICAL.sha256`; every package file except the manifest itself is sealed by `MANIFEST.sha256`. The execution environment is recorded in `ENVIRONMENT_SPECIFICATION.txt` and its 
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,reproducibility,126,**VERIFIED-EXACT.** The prompt and four authoritative source hashes are recorded in `INPUT_ARCHIVES.sha256`; deterministic expected-output hashes are recorded in `EXPECTED_CANONICAL.sha256`; every package file except the manifest itself is sealed by `MANIFEST.sha256`. The execution environment is recorded in `ENVIRONMENT_SPECIFICATION.txt` and its 
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,reproducibility,126,**VERIFIED-EXACT.** The prompt and four authoritative source hashes are recorded in `INPUT_ARCHIVES.sha256`; deterministic expected-output hashes are recorded in `EXPECTED_CANONICAL.sha256`; every package file except the manifest itself is sealed by `MANIFEST.sha256`. The execution environment is recorded in `ENVIRONMENT_SPECIFICATION.txt` and its 
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,reproducibility,126,**VERIFIED-EXACT.** The prompt and four authoritative source hashes are recorded in `INPUT_ARCHIVES.sha256`; deterministic expected-output hashes are recorded in `EXPECTED_CANONICAL.sha256`; every package file except the manifest itself is sealed by `MANIFEST.sha256`. The execution environment is recorded in `ENVIRONMENT_SPECIFICATION.txt` and its 
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,reproducibility,126,**VERIFIED-EXACT.** The prompt and four authoritative source hashes are recorded in `INPUT_ARCHIVES.sha256`; deterministic expected-output hashes are recorded in `EXPECTED_CANONICAL.sha256`; every package file except the manifest itself is sealed by `MANIFEST.sha256`. The execution environment is recorded in `ENVIRONMENT_SPECIFICATION.txt` and its 
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,reproducibility,126,**VERIFIED-EXACT.** The prompt and four authoritative source hashes are recorded in `INPUT_ARCHIVES.sha256`; deterministic expected-output hashes are recorded in `EXPECTED_CANONICAL.sha256`; every package file except the manifest itself is sealed by `MANIFEST.sha256`. The execution environment is recorded in `ENVIRONMENT_SPECIFICATION.txt` and its 
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,reproducibility,126,**VERIFIED-EXACT.** The prompt and four authoritative source hashes are recorded in `INPUT_ARCHIVES.sha256`; deterministic expected-output hashes are recorded in `EXPECTED_CANONICAL.sha256`; every package file except the manifest itself is sealed by `MANIFEST.sha256`. The execution environment is recorded in `ENVIRONMENT_SPECIFICATION.txt` and its 
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINAL_EA1_REPORT.md,7bd37b5808f34196b2458e91cfb0d6235e126c0ced59e085630fe87bee887034,symbol_R,46,"**PROVED.** No Hermiticity, symmetry, normality, graph structure or scalar-ray parameter is used. The word, support, equality, invariance and finite-certification results hold over an arbitrary field. Ordinary exponential coefficients use characteristic zero for all orders; analytic convergence statements use \(\mathbb R\) or \(\mathbb C\). Resolve"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINITE_ENDPOINT_DEPTH_CERTIFICATE.tex,c17f2799a643017cb883b1d13851ff341a0019335cac782a912b1624b9d042e2,evidence_label,3,\paragraph{Status.} \textbf{PROVED} over an arbitrary field.
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/FINITE_ENDPOINT_DEPTH_CERTIFICATE.tex,c17f2799a643017cb883b1d13851ff341a0019335cac782a912b1624b9d042e2,evidence_label,55,"\textbf{MEASURED} threshold decisions, depend on scaling and $\tau$, and do"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,theorem_like,196,
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,theorem_like,267,
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,theorem_like,318,
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,theorem_like,368,
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,theorem_like,422,
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,theorem_like,459,
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,theorem_like,566,
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,theorem_like,597,
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,theorem_like,655,
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,theorem_like,735,
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,theorem_like,751,
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,release_label,894,"The unchanged algebraic core was audited using exact arithmetic and independent implementations of the selected cofactor, determinant and moment-word calculations. The sealed TF1 archive supporting that core has SHA-256"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,release_label,906,"The moving-direction counterexample does not weaken this theorem. It identifies its exact boundary: once \(v=v(\eta)\), the support becomes three-dimensional, a protocol may expose more than one fixed-fibre contribution, and the leading face coefficient must be summed before cancellation is assessed. That stronger three-scale lexicon belongs to the"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,scope_warning,48,\newtheorem{scope}[theorem]{Scope statement}
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,scope_warning,48,\newtheorem{scope}[theorem]{Scope statement}
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,scope_warning,77,"algebraically closes the apparent coefficient hierarchy into exactly three fixed-direction strata: a generic first-order opening with signature \((1,3;i\ell)\), a first-order-protected quadratic opening with signature \((2,4;2Q)\), or exact darkness. The exact-dark locus is the union of two signed-symmetry planes. The two corresponding certificate "
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,scope_warning,100,"The fixed-direction qualification is structural, not cosmetic. Once \(v\) is held fixed, the local support lives in the two coordinates \((\e\text{-order},t\text{-order})\), and every non-dark fibre has a unique coordinatewise least point. If the direction itself moves, \(v=v(\eta)\), the support acquires a third coordinate recording \(\eta\)-order"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,scope_warning,713,\label{eq:moving-counterexample}
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,scope_warning,718,\cref{eq:moving-counterexample} vanishes and the next term is
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,scope_warning,888,"\section{Scope, reproducibility and transparency}"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,scope_warning,890,\begin{scope}
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,scope_warning,892,\end{scope}
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,scope_warning,906,"The moving-direction counterexample does not weaken this theorem. It identifies its exact boundary: once \(v=v(\eta)\), the support becomes three-dimensional, a protocol may expose more than one fixed-fibre contribution, and the leading face coefficient must be summed before cancellation is assessed. That stronger three-scale lexicon belongs to the"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,correction,143,\paragraph{Fixed-direction convention.}
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,correction,177,"For the generator convention \(A=-iH\), define"
_EA1_R1_1_REPAIR_WORK/EXTRACTED_BEFORE/M3A_ENDPOINT_ACCESS_WORD_SUPPORT_EA1/INPUTS/M3A_Diagonal_Family_Trichotomy_Paper_R1_2.tex,c5e1d29848307e0b3852d962a6af843499524377ff72c97b647af03052e35009,correction,277,"\(B=zI-H_v(\e)\), our selected-cofactor sign convention is"
